grid_id,lat,lon,geometry
M-0300,40.74485388551581,-73.99920021522048,"POLYGON ((-73.9977296269851905 40.7437277562562770, -73.9977296269851905 40.7459800085085320, -74.0006708034557761 40.7459800085085320, -74.0006708034557761 40.7437277562562770, -73.9977296269851905 40.7437277562562770))"
M-0301,40.744853885515795,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7437277562562770, -73.9947884505146050 40.7459800085085320, -73.9977296269851905 40.7459800085085320, -73.9977296269851905 40.7437277562562770, -73.9947884505146050 40.7437277562562770))"
M-0302,40.744853885515795,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7437277562562770, -73.9918472740440194 40.7459800085085320, -73.9947884505146050 40.7459800085085320, -73.9947884505146050 40.7437277562562770, -73.9918472740440194 40.7437277562562770))"
M-0303,40.744853885515795,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7437277562562770, -73.9889060975734338 40.7459800085085320, -73.9918472740440194 40.7459800085085320, -73.9918472740440194 40.7437277562562770, -73.9889060975734338 40.7437277562562770))"
M-0304,40.744853885515795,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7437277562562770, -73.9859649211028483 40.7459800085085320, -73.9889060975734338 40.7459800085085320, -73.9889060975734338 40.7437277562562770, -73.9859649211028483 40.7437277562562770))"
M-0305,40.744853885515795,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7437277562562770, -73.9830237446322627 40.7459800085085320, -73.9859649211028483 40.7459800085085320, -73.9859649211028483 40.7437277562562770, -73.9830237446322627 40.7437277562562770))"
M-0306,40.744853885515795,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7437277562562770, -73.9800825681616772 40.7459800085085320, -73.9830237446322627 40.7459800085085320, -73.9830237446322627 40.7437277562562770, -73.9800825681616772 40.7437277562562770))"
M-0307,40.744853885515795,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7437277562562770, -73.9771413916910916 40.7459800085085320, -73.9800825681616772 40.7459800085085320, -73.9800825681616772 40.7437277562562770, -73.9771413916910916 40.7437277562562770))"
M-0308,40.744853885515795,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7437277562562770, -73.9742002152205060 40.7459800085085320, -73.9771413916910916 40.7459800085085320, -73.9771413916910916 40.7437277562562770, -73.9742002152205060 40.7437277562562770))"
M-0309,40.74485388551581,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7437277562562770, -73.9712590387499205 40.7459800085085320, -73.9742002152205060 40.7459800085085320, -73.9742002152205060 40.7437277562562770, -73.9712590387499205 40.7437277562562770))"
M-0310,40.744853885515795,-73.96978845051464,"POLYGON ((-73.9683178622793349 40.7437277562562770, -73.9683178622793349 40.7459800085085320, -73.9712590387499205 40.7459800085085320, -73.9712590387499205 40.7437277562562770, -73.9683178622793349 40.7437277562562770))"
M-0311,40.74710613776796,-74.01096492110283,"POLYGON ((-74.0094943328675328 40.7459800085085320, -74.0094943328675328 40.7482322607607870, -74.0124355093381183 40.7482322607607870, -74.0124355093381183 40.7459800085085320, -74.0094943328675328 40.7459800085085320))"
M-0312,40.74710613776796,-74.00802374463224,"POLYGON ((-74.0065531563969472 40.7459800085085320, -74.0065531563969472 40.7482322607607870, -74.0094943328675328 40.7482322607607870, -74.0094943328675328 40.7459800085085320, -74.0065531563969472 40.7459800085085320))"
M-0313,40.74710613776796,-74.00508256816165,"POLYGON ((-74.0036119799263616 40.7459800085085320, -74.0036119799263616 40.7482322607607870, -74.0065531563969472 40.7482322607607870, -74.0065531563969472 40.7459800085085320, -74.0036119799263616 40.7459800085085320))"
M-0314,40.74710613776796,-74.00214139169107,"POLYGON ((-74.0006708034557761 40.7459800085085320, -74.0006708034557761 40.7482322607607870, -74.0036119799263616 40.7482322607607870, -74.0036119799263616 40.7459800085085320, -74.0006708034557761 40.7459800085085320))"
M-0315,40.74710613776796,-73.99920021522048,"POLYGON ((-73.9977296269851905 40.7459800085085320, -73.9977296269851905 40.7482322607607870, -74.0006708034557761 40.7482322607607870, -74.0006708034557761 40.7459800085085320, -73.9977296269851905 40.7459800085085320))"
M-0316,40.74710613776796,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7459800085085320, -73.9947884505146050 40.7482322607607870, -73.9977296269851905 40.7482322607607870, -73.9977296269851905 40.7459800085085320, -73.9947884505146050 40.7459800085085320))"
M-0317,40.74710613776796,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7459800085085320, -73.9918472740440194 40.7482322607607870, -73.9947884505146050 40.7482322607607870, -73.9947884505146050 40.7459800085085320, -73.9918472740440194 40.7459800085085320))"
M-0318,40.74710613776796,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7459800085085320, -73.9889060975734338 40.7482322607607870, -73.9918472740440194 40.7482322607607870, -73.9918472740440194 40.7459800085085320, -73.9889060975734338 40.7459800085085320))"
M-0319,40.74710613776796,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7459800085085320, -73.9859649211028483 40.7482322607607870, -73.9889060975734338 40.7482322607607870, -73.9889060975734338 40.7459800085085320, -73.9859649211028483 40.7459800085085320))"
M-0320,40.74710613776796,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7459800085085320, -73.9830237446322627 40.7482322607607870, -73.9859649211028483 40.7482322607607870, -73.9859649211028483 40.7459800085085320, -73.9830237446322627 40.7459800085085320))"
M-0321,40.74710613776796,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7459800085085320, -73.9800825681616772 40.7482322607607870, -73.9830237446322627 40.7482322607607870, -73.9830237446322627 40.7459800085085320, -73.9800825681616772 40.7459800085085320))"
M-0322,40.74710613776796,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7459800085085320, -73.9771413916910916 40.7482322607607870, -73.9800825681616772 40.7482322607607870, -73.9800825681616772 40.7459800085085320, -73.9771413916910916 40.7459800085085320))"
M-0323,40.74710613776797,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7459800085085320, -73.9742002152205060 40.7482322607607870, -73.9771413916910916 40.7482322607607870, -73.9771413916910916 40.7459800085085320, -73.9742002152205060 40.7459800085085320))"
M-0324,40.74710613776796,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7459800085085320, -73.9712590387499205 40.7482322607607870, -73.9742002152205060 40.7482322607607870, -73.9742002152205060 40.7459800085085320, -73.9712590387499205 40.7459800085085320))"
M-0325,40.74710613776796,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7459800085085320, -73.9683178622793349 40.7482322607607870, -73.9712590387499205 40.7482322607607870, -73.9712590387499205 40.7459800085085320, -73.9683178622793349 40.7459800085085320))"
M-0326,40.74710613776797,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7459800085085320, -73.9653766858087494 40.7482322607607870, -73.9683178622793349 40.7482322607607870, -73.9683178622793349 40.7459800085085320, -73.9653766858087494 40.7459800085085320))"
M-0327,40.74710613776796,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7459800085085320, -73.9624355093381638 40.7482322607607870, -73.9653766858087494 40.7482322607607870, -73.9653766858087494 40.7459800085085320, -73.9624355093381638 40.7459800085085320))"
M-0328,40.749358390020085,-74.01096492110283,"POLYGON ((-74.0094943328675328 40.7482322607607870, -74.0094943328675328 40.7504845130130420, -74.0124355093381183 40.7504845130130420, -74.0124355093381183 40.7482322607607870, -74.0094943328675328 40.7482322607607870))"
M-0329,40.749358390020106,-74.00802374463224,"POLYGON ((-74.0065531563969472 40.7482322607607870, -74.0065531563969472 40.7504845130130420, -74.0094943328675328 40.7504845130130420, -74.0094943328675328 40.7482322607607870, -74.0065531563969472 40.7482322607607870))"
M-0330,40.749358390020106,-74.00508256816165,"POLYGON ((-74.0036119799263616 40.7482322607607870, -74.0036119799263616 40.7504845130130420, -74.0065531563969472 40.7504845130130420, -74.0065531563969472 40.7482322607607870, -74.0036119799263616 40.7482322607607870))"
M-0331,40.749358390020106,-74.00214139169107,"POLYGON ((-74.0006708034557761 40.7482322607607870, -74.0006708034557761 40.7504845130130420, -74.0036119799263616 40.7504845130130420, -74.0036119799263616 40.7482322607607870, -74.0006708034557761 40.7482322607607870))"
M-0332,40.749358390020106,-73.99920021522048,"POLYGON ((-73.9977296269851905 40.7482322607607870, -73.9977296269851905 40.7504845130130420, -74.0006708034557761 40.7504845130130420, -74.0006708034557761 40.7482322607607870, -73.9977296269851905 40.7482322607607870))"
M-0333,40.749358390020106,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7482322607607870, -73.9947884505146050 40.7504845130130420, -73.9977296269851905 40.7504845130130420, -73.9977296269851905 40.7482322607607870, -73.9947884505146050 40.7482322607607870))"
M-0334,40.749358390020106,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7482322607607870, -73.9918472740440194 40.7504845130130420, -73.9947884505146050 40.7504845130130420, -73.9947884505146050 40.7482322607607870, -73.9918472740440194 40.7482322607607870))"
M-0335,40.749358390020106,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7482322607607870, -73.9889060975734338 40.7504845130130420, -73.9918472740440194 40.7504845130130420, -73.9918472740440194 40.7482322607607870, -73.9889060975734338 40.7482322607607870))"
M-0336,40.749358390020085,-73.98743550933816,"POLYGON ((-73.9859649211028483 40.7482322607607870, -73.9859649211028483 40.7504845130130420, -73.9889060975734338 40.7504845130130420, -73.9889060975734338 40.7482322607607870, -73.9859649211028483 40.7482322607607870))"
M-0337,40.749358390020106,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7482322607607870, -73.9830237446322627 40.7504845130130420, -73.9859649211028483 40.7504845130130420, -73.9859649211028483 40.7482322607607870, -73.9830237446322627 40.7482322607607870))"
M-0338,40.749358390020106,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7482322607607870, -73.9800825681616772 40.7504845130130420, -73.9830237446322627 40.7504845130130420, -73.9830237446322627 40.7482322607607870, -73.9800825681616772 40.7482322607607870))"
M-0339,40.749358390020106,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7482322607607870, -73.9771413916910916 40.7504845130130420, -73.9800825681616772 40.7504845130130420, -73.9800825681616772 40.7482322607607870, -73.9771413916910916 40.7482322607607870))"
M-0340,40.749358390020106,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7482322607607870, -73.9742002152205060 40.7504845130130420, -73.9771413916910916 40.7504845130130420, -73.9771413916910916 40.7482322607607870, -73.9742002152205060 40.7482322607607870))"
M-0341,40.749358390020106,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7482322607607870, -73.9712590387499205 40.7504845130130420, -73.9742002152205060 40.7504845130130420, -73.9742002152205060 40.7482322607607870, -73.9712590387499205 40.7482322607607870))"
M-0342,40.749358390020106,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7482322607607870, -73.9683178622793349 40.7504845130130420, -73.9712590387499205 40.7504845130130420, -73.9712590387499205 40.7482322607607870, -73.9683178622793349 40.7482322607607870))"
M-0343,40.749358390020106,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7482322607607870, -73.9653766858087494 40.7504845130130420, -73.9683178622793349 40.7504845130130420, -73.9683178622793349 40.7482322607607870, -73.9653766858087494 40.7482322607607870))"
M-0344,40.749358390020106,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7482322607607870, -73.9594943328675782 40.7504845130130420, -73.9624355093381638 40.7504845130130420, -73.9624355093381638 40.7482322607607870, -73.9594943328675782 40.7482322607607870))"
M-0345,40.75161064227224,-74.01096492110283,"POLYGON ((-74.0094943328675328 40.7504845130130420, -74.0094943328675328 40.7527367652652970, -74.0124355093381183 40.7527367652652970, -74.0124355093381183 40.7504845130130420, -74.0094943328675328 40.7504845130130420))"
M-0346,40.75161064227224,-74.00802374463224,"POLYGON ((-74.0065531563969472 40.7504845130130420, -74.0065531563969472 40.7527367652652970, -74.0094943328675328 40.7527367652652970, -74.0094943328675328 40.7504845130130420, -74.0065531563969472 40.7504845130130420))"
M-0347,40.75161064227224,-74.00508256816165,"POLYGON ((-74.0036119799263616 40.7504845130130420, -74.0036119799263616 40.7527367652652970, -74.0065531563969472 40.7527367652652970, -74.0065531563969472 40.7504845130130420, -74.0036119799263616 40.7504845130130420))"
M-0348,40.75161064227224,-74.00214139169107,"POLYGON ((-74.0006708034557761 40.7504845130130420, -74.0006708034557761 40.7527367652652970, -74.0036119799263616 40.7527367652652970, -74.0036119799263616 40.7504845130130420, -74.0006708034557761 40.7504845130130420))"
M-0349,40.75161064227224,-73.99920021522048,"POLYGON ((-73.9977296269851905 40.7504845130130420, -73.9977296269851905 40.7527367652652970, -74.0006708034557761 40.7527367652652970, -74.0006708034557761 40.7504845130130420, -73.9977296269851905 40.7504845130130420))"
M-0350,40.75161064227224,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7504845130130420, -73.9947884505146050 40.7527367652652970, -73.9977296269851905 40.7527367652652970, -73.9977296269851905 40.7504845130130420, -73.9947884505146050 40.7504845130130420))"
M-0351,40.75161064227224,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7504845130130420, -73.9918472740440194 40.7527367652652970, -73.9947884505146050 40.7527367652652970, -73.9947884505146050 40.7504845130130420, -73.9918472740440194 40.7504845130130420))"
M-0352,40.75161064227224,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7504845130130420, -73.9889060975734338 40.7527367652652970, -73.9918472740440194 40.7527367652652970, -73.9918472740440194 40.7504845130130420, -73.9889060975734338 40.7504845130130420))"
M-0353,40.75161064227224,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7504845130130420, -73.9859649211028483 40.7527367652652970, -73.9889060975734338 40.7527367652652970, -73.9889060975734338 40.7504845130130420, -73.9859649211028483 40.7504845130130420))"
M-0354,40.75161064227224,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7504845130130420, -73.9830237446322627 40.7527367652652970, -73.9859649211028483 40.7527367652652970, -73.9859649211028483 40.7504845130130420, -73.9830237446322627 40.7504845130130420))"
M-0355,40.75161064227225,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7504845130130420, -73.9800825681616772 40.7527367652652970, -73.9830237446322627 40.7527367652652970, -73.9830237446322627 40.7504845130130420, -73.9800825681616772 40.7504845130130420))"
M-0356,40.75161064227224,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7504845130130420, -73.9771413916910916 40.7527367652652970, -73.9800825681616772 40.7527367652652970, -73.9800825681616772 40.7504845130130420, -73.9771413916910916 40.7504845130130420))"
M-0357,40.75161064227224,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7504845130130420, -73.9742002152205060 40.7527367652652970, -73.9771413916910916 40.7527367652652970, -73.9771413916910916 40.7504845130130420, -73.9742002152205060 40.7504845130130420))"
M-0358,40.75161064227224,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7504845130130420, -73.9712590387499205 40.7527367652652970, -73.9742002152205060 40.7527367652652970, -73.9742002152205060 40.7504845130130420, -73.9712590387499205 40.7504845130130420))"
